income,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
1,39,Private,Assoc-acdm,Married,Exec-managerial,Husband,White,Male,50
1,27,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,45
1,42,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,50
1,35,,Assoc-voc,Married,,Wife,White,Female,20
1,45,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,54,Private,HS-grad,Separated,Tech-support,Not-in-family,White,Male,42
1,41,Federal-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,51,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,50
1,45,Self-emp-inc,Prof-school,NotMarried,Craft-repair,Not-in-family,White,Male,50
1,45,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,35,Private,Some-college,Married,Craft-repair,Husband,White,Male,50
1,29,Private,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,45,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,55
1,44,Private,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
1,30,Private,Bachelors,Married,Sales,Husband,White,Male,45
1,35,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,37,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,50
1,38,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,55
1,36,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,46,Private,Some-college,Married,Transport-moving,Husband,White,Male,40
1,39,Private,Some-college,Married,Craft-repair,Husband,White,Male,45
1,50,Private,Doctorate,Married,Prof-specialty,Husband,Black,Male,37
1,37,Federal-gov,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,51,Private,HS-grad,Married,Other-service,Husband,White,Male,40
1,46,Federal-gov,Assoc-voc,Married,Adm-clerical,Husband,White,Male,40
1,53,Private,Masters,Married,Adm-clerical,Wife,White,Female,40
1,33,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,45
1,40,Private,Bachelors,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,50,Private,Some-college,Married,Tech-support,Husband,White,Male,45
1,48,Self-emp-not-inc,Some-college,Separated,Sales,Unmarried,White,Male,65
1,42,Private,Bachelors,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,40
1,38,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,64,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,55
1,42,Federal-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,45,Private,Bachelors,Married,Transport-moving,Husband,White,Male,40
1,45,Self-emp-not-inc,Bachelors,Married,Transport-moving,Husband,White,Male,40
1,32,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,60
1,46,State-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,38
1,55,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,29,Private,Doctorate,Separated,Prof-specialty,Not-in-family,White,Female,60
1,38,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,37,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,41,Self-emp-inc,Prof-school,Married,Exec-managerial,Wife,White,Female,55
1,43,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,White,Male,45
1,44,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40
1,44,Private,Some-college,Married,Prof-specialty,Husband,White,Male,45
1,51,Federal-gov,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,29,Federal-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,50
1,36,Self-emp-not-inc,HS-grad,NotMarried,Farming-fishing,Not-in-family,White,Male,70
1,37,Private,Bachelors,Married,Sales,Husband,White,Male,60
1,30,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,50
1,32,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,45,Self-emp-inc,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,50
1,46,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,34,Private,Some-college,NotMarried,Prof-specialty,Not-in-family,White,Female,12
1,50,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,48,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,55,Private,Assoc-voc,Married,Transport-moving,Husband,White,Male,50
1,61,Private,Assoc-acdm,Married,Sales,Husband,White,Male,40
1,64,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,50
1,58,Private,Some-college,Married,Sales,Husband,White,Male,45
1,27,Private,Bachelors,Married,Sales,Other-relative,White,Male,40
1,52,Private,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,40
1,49,Private,Masters,Married,Exec-managerial,Husband,White,Male,50
1,46,Federal-gov,HS-grad,Married,Adm-clerical,Husband,Black,Male,80
1,26,Self-emp-inc,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,78
1,32,Private,Bachelors,Married,Handlers-cleaners,Husband,White,Male,50
1,35,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,30,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,49,Local-gov,Masters,Married,Adm-clerical,Husband,White,Male,40
1,33,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,40
1,44,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,60,Self-emp-not-inc,HS-grad,Married,Transport-moving,Husband,White,Male,60
1,44,Private,Masters,NotMarried,Exec-managerial,Not-in-family,White,Male,56
1,81,,Prof-school,Married,,Husband,White,Male,24
1,33,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,45
1,50,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
1,66,State-gov,Prof-school,Married,Exec-managerial,Husband,Black,Male,55
1,60,Federal-gov,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,46,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,50
1,41,Private,Prof-school,Married,Exec-managerial,Husband,White,Male,40
1,42,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,59,Private,Some-college,Married,Exec-managerial,Husband,White,Male,60
1,36,Private,Bachelors,Married,Sales,Husband,White,Male,45
1,54,Private,Some-college,Married,Tech-support,Husband,White,Male,40
1,39,Private,Bachelors,Married,Sales,Husband,White,Male,50
1,50,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40
1,48,Federal-gov,Bachelors,Married,Adm-clerical,Wife,White,Female,40
1,28,Local-gov,Assoc-acdm,Married,Adm-clerical,Wife,White,Female,40
1,34,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,45
1,41,Private,Bachelors,Married,Craft-repair,Husband,Asian-Pac-Islander,Male,40
1,44,Private,Some-college,Married,Transport-moving,Husband,White,Male,60
1,26,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Male,55
1,37,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,40
1,33,Self-emp-not-inc,Bachelors,Separated,Sales,Not-in-family,White,Male,50
1,35,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Female,45
1,38,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,36,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,32
1,50,Private,Assoc-voc,Separated,Prof-specialty,Unmarried,White,Female,40
1,55,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,50
1,41,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,43
1,73,Private,Some-college,Married,Prof-specialty,Husband,White,Male,50
1,43,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,45
1,36,Private,HS-grad,Separated,Prof-specialty,Own-child,White,Female,40
1,49,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,37,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,47
1,40,Private,Assoc-acdm,Married,Sales,Husband,White,Male,60
1,50,Private,Some-college,Married,Tech-support,Husband,White,Male,40
1,49,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,40
1,45,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,47,Private,Masters,Married,Prof-specialty,Wife,White,Female,2
1,40,Private,Some-college,NotMarried,Tech-support,Not-in-family,White,Female,50
1,54,Private,HS-grad,Married,Sales,Husband,White,Male,50
1,43,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,Other,Male,35
1,27,Private,Masters,Married,Exec-managerial,Husband,White,Male,45
1,29,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,46
1,22,Private,Some-college,Married,Other-service,Wife,White,Female,40
1,40,Private,Doctorate,Married,Prof-specialty,Wife,White,Female,30
1,51,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Male,40
1,42,Federal-gov,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,38,Private,Masters,Married,Exec-managerial,Husband,White,Male,65
1,41,Private,HS-grad,Married,Craft-repair,Husband,White,Male,60
1,43,Self-emp-not-inc,Some-college,Married,Exec-managerial,Husband,White,Male,15
1,50,Local-gov,Masters,Married,Exec-managerial,Husband,Black,Male,45
1,23,Private,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,62,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,50
1,37,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,38,Federal-gov,HS-grad,Married,Exec-managerial,Husband,White,Male,42
1,37,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,50
1,55,Private,Masters,Married,Exec-managerial,Husband,White,Male,60
1,35,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,68,,Some-college,Married,,Wife,White,Female,12
1,53,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,60
1,36,Private,HS-grad,Married,Craft-repair,Husband,White,Male,45
1,64,Self-emp-inc,Assoc-acdm,Married,Sales,Husband,White,Male,50
1,45,Local-gov,HS-grad,Married,Transport-moving,Wife,White,Female,40
1,45,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,37
1,41,Private,HS-grad,Married,Craft-repair,Husband,White,Male,72
1,54,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,50,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
1,43,Local-gov,Some-college,Married,Tech-support,Husband,White,Male,99
1,48,Private,Assoc-voc,Married,Other-service,Husband,Asian-Pac-Islander,Male,56
1,43,State-gov,Masters,Married,Prof-specialty,Husband,White,Male,45
1,51,Private,Doctorate,Married,Exec-managerial,Husband,White,Male,84
1,35,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,47,Federal-gov,Some-college,Married,Adm-clerical,Husband,Black,Male,40
1,31,State-gov,Some-college,Separated,Protective-serv,Not-in-family,White,Male,40
1,46,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,43,Private,Some-college,Married,Exec-managerial,Husband,White,Male,49
1,40,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,59,Private,Assoc-voc,Married,Prof-specialty,Husband,White,Male,50
1,40,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,99
1,35,Self-emp-inc,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Female,60
1,58,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
1,51,Federal-gov,HS-grad,Married,Exec-managerial,Husband,White,Male,57
1,28,Private,Assoc-voc,Married,Other-service,Husband,White,Male,40
1,42,Private,Prof-school,Separated,Prof-specialty,Not-in-family,White,Female,39
1,31,Local-gov,Bachelors,NotMarried,Craft-repair,Not-in-family,White,Male,40
1,36,Private,Masters,Married,Sales,Husband,White,Male,50
1,32,Private,Masters,NotMarried,Exec-managerial,Not-in-family,White,Male,40
1,42,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,54,Private,Some-college,NotMarried,Exec-managerial,Not-in-family,White,Female,45
1,36,Private,Bachelors,Married,Sales,Husband,White,Male,35
1,45,Private,Masters,Married,Tech-support,Husband,White,Male,18
1,60,Private,HS-grad,Married,Other-service,Husband,White,Male,40
1,57,Private,Masters,Married,Prof-specialty,Husband,White,Male,60
1,57,Federal-gov,Bachelors,Married,Tech-support,Husband,White,Male,48
1,55,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,56,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,40
1,46,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,41,Federal-gov,Prof-school,Married,Prof-specialty,Husband,White,Male,50
1,46,Self-emp-inc,HS-grad,Married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,40
1,31,State-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,55
1,63,Self-emp-not-inc,7th-8th,Married,Farming-fishing,Husband,White,Male,60
1,30,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Male,40
1,37,Federal-gov,Assoc-acdm,Married,Exec-managerial,Wife,White,Female,40
1,36,Private,HS-grad,Married,Transport-moving,Husband,White,Male,60
1,54,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,50,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,48,Private,Doctorate,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
1,28,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,60
1,74,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,12
1,51,State-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,35
1,32,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,48
1,66,Self-emp-inc,HS-grad,Married,Transport-moving,Husband,White,Male,50
1,45,Private,Some-college,Married,Transport-moving,Husband,White,Male,50
1,38,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,90
1,59,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,60
1,50,Federal-gov,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,55,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,60
1,55,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,52,Private,Some-college,Separated,Sales,Other-relative,White,Female,20
1,58,Federal-gov,11th,Separated,Craft-repair,Not-in-family,Black,Female,40
1,44,Private,Masters,Married,Prof-specialty,Husband,White,Male,40
1,34,Private,Bachelors,Married,Sales,Husband,White,Male,45
1,50,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,55
1,49,Local-gov,Prof-school,Married,Prof-specialty,Wife,White,Female,60
1,51,Private,Masters,Married,Prof-specialty,Husband,White,Male,45
1,56,State-gov,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,60,Federal-gov,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,40
1,54,Private,Some-college,Married,Sales,Husband,White,Male,50
1,39,Federal-gov,HS-grad,Married,Adm-clerical,Husband,Black,Male,52
1,59,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
1,32,Private,HS-grad,Married,Sales,Husband,White,Male,50
1,33,,Some-college,Married,,Wife,White,Female,40
1,34,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,45
1,66,State-gov,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,47,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,29,Private,Bachelors,Married,Exec-managerial,Wife,White,Female,50
1,28,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,40
1,55,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,40
1,37,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Male,40
1,42,Private,HS-grad,Married,Sales,Wife,White,Female,40
1,39,Private,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
1,46,Private,Some-college,Married,Sales,Husband,Black,Male,60
1,61,Private,5th-6th,Married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40
1,29,Private,Some-college,Married,Handlers-cleaners,Husband,White,Male,40
1,28,Local-gov,HS-grad,Married,Protective-serv,Husband,White,Male,40
1,49,Private,Some-college,Married,Transport-moving,Husband,White,Male,40
1,50,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,45,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,41,Private,Some-college,Married,Exec-managerial,Own-child,White,Male,40
1,29,Private,Assoc-voc,Married,Machine-op-inspct,Husband,White,Male,48
1,62,Private,Assoc-voc,Married,Tech-support,Husband,White,Male,40
1,69,Private,12th,Married,Transport-moving,Husband,White,Male,60
1,55,Private,HS-grad,Married,Farming-fishing,Husband,White,Male,53
1,48,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,36,Private,HS-grad,Married,Craft-repair,Husband,White,Male,48
1,41,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,38
1,38,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
1,55,Local-gov,Masters,Married,Prof-specialty,Husband,Black,Male,40
1,39,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,61,,HS-grad,Married,,Husband,White,Male,38
1,37,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,45
1,31,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,50
1,32,State-gov,Bachelors,Married,Exec-managerial,Wife,White,Female,55
1,48,Private,Masters,Married,Prof-specialty,Husband,White,Male,45
1,51,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,55
1,57,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Male,40
1,34,Private,Some-college,Married,Farming-fishing,Husband,White,Male,40
1,56,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,32
1,38,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,70
1,29,Local-gov,Assoc-voc,Married,Protective-serv,Husband,White,Male,40
1,40,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,58,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,45
1,47,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,27,Self-emp-not-inc,HS-grad,Married,Other-service,Husband,Black,Male,60
1,35,Self-emp-inc,Some-college,Married,Sales,Husband,White,Male,50
1,37,Private,Some-college,Married,Exec-managerial,Husband,Black,Male,60
1,44,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,50,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,60
1,46,Private,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,47,State-gov,Assoc-voc,Married,Exec-managerial,Husband,White,Male,38
1,46,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,60
1,28,Private,Some-college,NotMarried,Exec-managerial,Not-in-family,White,Female,40
1,55,Private,10th,Married,Craft-repair,Husband,White,Male,40
1,36,Private,HS-grad,Married,Craft-repair,Husband,White,Male,45
1,57,Local-gov,Some-college,Married,Handlers-cleaners,Husband,Black,Male,40
1,34,Local-gov,Bachelors,Married,Prof-specialty,Wife,White,Female,46
1,27,State-gov,Some-college,Married,Exec-managerial,Husband,Black,Male,40
1,57,Private,HS-grad,Married,Craft-repair,Husband,White,Male,84
1,49,Self-emp-inc,Some-college,Married,Prof-specialty,Wife,White,Female,65
1,28,Federal-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,45,Private,Doctorate,Separated,Prof-specialty,Unmarried,Black,Female,35
1,47,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50
